date, hash, from, to, status, type, value, gas fee, eth_diff ,eth_balance, historical cad price, average price, cad profit, category, asset, description, amount, tokenId, cad price, cad value
2021-07-06,0x6d52c0f50117991b4e120cce776254fe45789f09ff2f9c080d7b402b87b3f69b,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0,out,0.035,0.003492504,-0.003492504,0.06822927650000023,2874.76,2813.79577864983,0,external,ETH,undefined,,,

2021-07-06,0xa2a65635cd4fd9d3367a1e85a1edec7fccc7527f8375b66566029aac7e3440da,0x72b62f6f66fe33fa140f46678194c0cca1e61cc4,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.010090766,-0.010090766,0.058138510500000226,2874.76,2813.79577864983,0,erc721,HASHDEMONS | 0x032dd2a3c6d234aa9620d65eb618fcdc72be3dbb,undefined,1,2697,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.05,,-0.05,0.008138510500000223,,,3.0482110675085097,external,ETH,undefined,,,2874.76,-143.73800000000003

2021-07-07,0x6b647452ec2c29cd56370c16c3c5bc159cb304946761ef1df302d4581afdd420,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,0.023,0.000756,0.023,0.031138510500000223,2880.06,2862.740865186769,0,external,ETH,undefined,,,66.24137999999999

2021-07-07,0xd5f435c04de1630bdeb5a11ab0ca6d6b6f29e74ea31507ecd91ca5786ff701fd,0x0da2f3401296427d302326cdf208b79f83abc995,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,1,,,0.0013741299,-0.0013741299,0.029764380600000223,2880.06,2862.740865186769,0,external,,undefined,,,0

2021-07-07,0xc0afe825b21e631610b63be910ebf6ac861fca8628d856f87e06c6b7e02c65e2,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.00659692,-0.00659692,0.023167460600000224,2880.06,2863.049571607841,0,erc721,null | 0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,undefined,1,1.0845274305300026e+77,
,,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0x0da2f3401296427d302326cdf208b79f83abc995,,in,0.000420444663841555,,0.000420444663841555,0.023587905263841778,,,0,internal,ETH,undefined,,,2880.06,1.2109058585435089
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,,out,-0.004624891302257111,,-0.004624891302257111,0.018963013961584667,,,0.07867138231856428,external,ETH,undefined,,,2880.06,-13.319964443978614

2021-07-07,0x56adddbae8ea294532f7d5a7211028be05dd9c74b51b0e11debf91545512667a,0x0da2f3401296427d302326cdf208b79f83abc995,0x084b1c3c81545d370f3634392de611caabff8148,1,,,0.003571064,-0.003571064,0.015391949961584666,2880.06,2863.049571607841,0,external,,undefined,,,0

2021-07-16,0x8d3a17aa1a10f1d77bdb1d5f0a550ef96cd834b45fef5c8888e0eb42c00932b9,0x0da2f3401296427d302326cdf208b79f83abc995,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,1,,,0.00162078,-0.00162078,0.013771169961584666,2374.01,2863.049571607841,0,external,,undefined,,,0

2021-07-16,0x41e870f461d3a8726a01eb0b39df7845bf1fe6559c21e4b41d655fc1ed012c05,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1,,,0.00233937,-0.00233937,0.011431799961584665,2374.01,2863.049571607841,0,external,,undefined,,,0

2021-07-17,0x0f66edb303a5ed8fdbc0b5ac35fd2f5990bd51adcbe2b561aff5d14c462f2f75,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,0.99,0.000672,0.99,1.0014317999615847,2394.97,2400.3133414326667,0,external,ETH,undefined,,,2371.0202999999997

2021-07-17,0x2f03dbad14997c3a80aaf7f9fea674172d7d553d73c58b3a4507032348c2c701,0x7911670881a81f8410d06053d7b3c237ce77b9b4,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.00471716,-0.00471716,0.9967146399615847,2394.97,2400.3133414326667,0,erc721,? | 0xc3f733ca98e0dad0386979eb96fb1722a1a05e69,undefined,1,12799,
